"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Wind Speed (m/sec)","Wind Gust (m/sec)","Max Daily Gust (m/sec)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","PM2.5 Outdoor (µg/m^3)","PM2.5 Outdoor 24 Hour Average (µg/m^3)","Absolute Pressure (hPa)","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (m/sec)","PM2.5 Outdoor","PM2.5 Outdoor 24 Hour Average","CO2 battery"
2025-09-04T02:10:00-04:00,2025-09-04 02:10:00,8.8,8.8,1.2,1.6,2.5,295,0,0,0,0.4,0.4,412.2,680.7,75,0,0,3,6.5,680.7,286,0.9,13,27,1
2025-09-04T02:05:00-04:00,2025-09-04 02:05:00,8.9,7.8,2.1,2.3,2.3,314,0,0,0,0.4,0.4,412.2,680.7,75,0,0,3,6.5,680.7,357,0,13,27,1
2025-09-04T02:00:00-04:00,2025-09-04 02:00:00,9,9,0,0.8,1.9,3,0,0,0,0.4,0.4,412.2,680.9,75,0,0,3,6.5,680.9,44,0,13,27,1
2025-09-04T01:55:00-04:00,2025-09-04 01:55:00,8.9,8.9,0,0.7,1.9,88,0,0,0,0.4,0.4,412.2,680.7,75,0,0,3,6.6,680.7,46,0.5,13,28,1
2025-09-04T01:50:00-04:00,2025-09-04 01:50:00,8.9,8.9,0.7,1.2,1.9,43,0,0,0,0.4,0.4,412.2,680.8,75,0,0,3,6.6,680.8,5,0.5,13,28,1
2025-09-04T01:45:00-04:00,2025-09-04 01:45:00,8.9,8.9,0.7,1,1.9,31,0,0,0,0.4,0.4,412.2,680.8,75,0,0,3,6.6,680.8,24,0.7,13,28,1
2025-09-04T01:40:00-04:00,2025-09-04 01:40:00,9,9,0.7,1.7,1.9,330,0,0,0,0.4,0.4,412.2,681,75,0,0,3,6.6,681,23,0.8,13,28,1
2025-09-04T01:35:00-04:00,2025-09-04 01:35:00,9,9,0.5,1.5,1.6,19,0,0,0,0.4,0.4,412.2,680.8,75,0,0,4,6.7,680.8,23,0.6,17,28,1
2025-09-04T01:30:00-04:00,2025-09-04 01:30:00,9.1,9.1,1.1,1.2,1.5,21,0,0,0,0.4,0.4,412.2,680.9,74,0,0,4,6.7,680.9,320,0.6,17,28,1
2025-09-04T01:25:00-04:00,2025-09-04 01:25:00,9,9,0,0.8,1.5,327,0,0,0,0.4,0.4,412.2,680.9,74,0,0,4,6.7,680.9,324,0.7,17,28,1
2025-09-04T01:20:00-04:00,2025-09-04 01:20:00,8.9,8.9,0.7,1.3,1.5,348,0,0,0,0.4,0.4,412.2,680.8,75,0,0,4,6.7,680.8,36,0.6,17,28,1
2025-09-04T01:15:00-04:00,2025-09-04 01:15:00,8.9,8.9,0,0.9,1.5,74,0,0,0,0.4,0.4,412.2,680.8,75,0,0,4,6.8,680.8,43,0.5,17,28,1
2025-09-04T01:10:00-04:00,2025-09-04 01:10:00,9,9,0.7,0.8,1.5,77,0,0,0,0.4,0.4,412.2,680.8,74,0,0,4,6.8,680.8,331,0.6,17,28,1
2025-09-04T01:05:00-04:00,2025-09-04 01:05:00,9,9,0.7,1.3,1.3,358,0,0,0,0.4,0.4,412.2,681,74,0,0,4,6.8,681,52,0,17,28,1
2025-09-04T01:00:00-04:00,2025-09-04 01:00:00,8.9,8.9,0,0.6,1.1,328,0,0,0,0.4,0.4,412.2,681,75,0,0,4,6.8,681,52,0,17,28,1
2025-09-04T00:55:00-04:00,2025-09-04 00:55:00,8.9,8.9,0,0,1.1,52,0,0,0,0.4,0.4,412.2,681,75,0,0,4,6.8,681,52,0,17,28,1
2025-09-04T00:50:00-04:00,2025-09-04 00:50:00,9,9,0,0.5,1.1,50,0,0,0,0.4,0.4,412.2,681,74,0,0,4,6.8,681,127,0.5,17,28,1
2025-09-04T00:45:00-04:00,2025-09-04 00:45:00,9,9,0.7,0.9,1.1,127,0,0,0,0.4,0.4,412.2,681.1,74,0,0,4,6.8,681.1,127,0.6,17,28,1
2025-09-04T00:40:00-04:00,2025-09-04 00:40:00,9,9,0.6,0.9,1.1,112,0,0,0,0.4,0.4,412.2,680.9,74,0,0,4,6.8,680.9,103,0,17,28,1
2025-09-04T00:35:00-04:00,2025-09-04 00:35:00,9.1,9.1,0,1,1.1,101,0,0,0,0.4,0.4,412.2,681.2,74,0,0,3,6.8,681.2,343,0,13,28,1
2025-09-04T00:30:00-04:00,2025-09-04 00:30:00,9.1,9.1,0,0,1.1,343,0,0,0,0.4,0.4,412.2,681.2,74,0,0,3,6.8,681.2,343,0,13,28,1
2025-09-04T00:25:00-04:00,2025-09-04 00:25:00,9.1,9.1,0,0.5,1.1,37,0,0,0,0.4,0.4,412.2,681.3,74,0,0,4,6.8,681.3,116,0,17,28,1
2025-09-04T00:20:00-04:00,2025-09-04 00:20:00,9.1,9.1,0,0,1.1,257,0,0,0,0.4,0.4,412.2,681.2,74,0,0,4,6.8,681.2,6,0,17,28,1
2025-09-04T00:15:00-04:00,2025-09-04 00:15:00,9.1,9.1,0.5,1,1.1,26,0,0,0,0.4,0.4,412.2,681.4,74,0,0,4,6.8,681.4,13,0,17,28,1
2025-09-04T00:10:00-04:00,2025-09-04 00:10:00,9.1,9.1,0.6,1,1.1,343,0,0,0,0.4,0.4,412.2,681.6,74,0,0,4,6.8,681.6,343,0,17,28,1
2025-09-04T00:05:00-04:00,2025-09-04 00:05:00,9.1,9.1,0,0.6,1.1,235,0,0,0,0.4,0.4,412.2,681.6,74,0,0,4,6.8,681.6,129,0,17,28,1
2025-09-04T00:00:00-04:00,2025-09-04 00:00:00,9.1,9.1,0.5,1.1,0.7,57,0,0,0,0.4,0.4,412.2,681.5,74,0,0,4,6.8,681.5,57,0.5,17,28,1
